TIME,GEO,UNIT,NA_ITEM,Value
2007,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2007,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,Sweden,"Index, 2010=100",Real labour productivity per person,99.5
2007,Sweden,"Index, 2010=100",Real labour productivity per hour worked,100.9
2007,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,92.4
2007,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2007,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2007,United Kingdom,"Index, 2010=100",Real labour productivity per person,102.7
2007,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,100.3
2007,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,91.7
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,100.3
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,98.7
2008,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,96.4
2008,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2008,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Belgium,"Index, 2010=100",Real labour productivity per person,100.1
2008,Belgium,"Index, 2010=100",Real labour productivity per hour worked,98.6
2008,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,97.5
2008,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2008,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Bulgaria,"Index, 2010=100",Real labour productivity per person,96.7
2008,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,93.9
2008,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,87
2008,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2008,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Czech Republic,"Index, 2010=100",Real labour productivity per person,99.8
2008,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,100.4
2008,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,97.5
2008,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2008,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Denmark,"Index, 2010=100",Real labour productivity per person,97.7
2008,Denmark,"Index, 2010=100",Real labour productivity per hour worked,97.1
2008,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,96.5
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,102.2
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,100.2
2008,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,95.2
2008,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2008,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Estonia,"Index, 2010=100",Real labour productivity per person,97.9
2008,Estonia,"Index, 2010=100",Real labour productivity per hour worked,93.3
2008,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,102.5
2008,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2008,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Ireland,"Index, 2010=100",Real labour productivity per person,90.8
2008,Ireland,"Index, 2010=100",Real labour productivity per hour worked,88.7
2008,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,115.5
2008,Greece,"Index, 2010=100",Nominal labour productivity per person,
2008,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Greece,"Index, 2010=100",Real labour productivity per person,107.1
2008,Greece,"Index, 2010=100",Real labour productivity per hour worked,102.7
2008,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,92.4
2008,Spain,"Index, 2010=100",Nominal labour productivity per person,
2008,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Spain,"Index, 2010=100",Real labour productivity per person,95.5
2008,Spain,"Index, 2010=100",Real labour productivity per hour worked,95.4
2008,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,100
2008,France,"Index, 2010=100",Nominal labour productivity per person,
2008,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,France,"Index, 2010=100",Real labour productivity per person,100
2008,France,"Index, 2010=100",Real labour productivity per hour worked,99.1
2008,France,"Index, 2010=100",Nominal unit labour cost based on persons,95.7
2008,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2008,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Croatia,"Index, 2010=100",Real labour productivity per person,104.9
2008,Croatia,"Index, 2010=100",Real labour productivity per hour worked,105.5
2008,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,93.5
2008,Italy,"Index, 2010=100",Nominal labour productivity per person,
2008,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Italy,"Index, 2010=100",Real labour productivity per person,101.7
2008,Italy,"Index, 2010=100",Real labour productivity per hour worked,100
2008,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,95.7
2008,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2008,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Cyprus,"Index, 2010=100",Real labour productivity per person,101
2008,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,99.6
2008,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,93
2008,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2008,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Latvia,"Index, 2010=100",Real labour productivity per person,97
2008,Latvia,"Index, 2010=100",Real labour productivity per hour worked,93.7
2008,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,124
2008,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2008,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Lithuania,"Index, 2010=100",Real labour productivity per person,101
2008,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,98.4
2008,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,109.3
2008,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2008,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Luxembourg,"Index, 2010=100",Real labour productivity per person,102.6
2008,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,99.3
2008,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,94.1
2008,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2008,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Hungary,"Index, 2010=100",Real labour productivity per person,102.5
2008,Hungary,"Index, 2010=100",Real labour productivity per hour worked,91.9
2008,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,98.2
2008,Malta,"Index, 2010=100",Nominal labour productivity per person,
2008,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Malta,"Index, 2010=100",Real labour productivity per person,100.8
2008,Malta,"Index, 2010=100",Real labour productivity per hour worked,98.3
2008,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,94.5
2008,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2008,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Netherlands,"Index, 2010=100",Real labour productivity per person,100.9
2008,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,100.3
2008,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,96.4
2008,Austria,"Index, 2010=100",Nominal labour productivity per person,
2008,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Austria,"Index, 2010=100",Real labour productivity per person,102.3
2008,Austria,"Index, 2010=100",Real labour productivity per hour worked,98.7
2008,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,95.2
2008,Poland,"Index, 2010=100",Nominal labour productivity per person,
2008,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Poland,"Index, 2010=100",Real labour productivity per person,91.7
2008,Poland,"Index, 2010=100",Real labour productivity per hour worked,90.8
2008,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,96.8
2008,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2008,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Portugal,"Index, 2010=100",Real labour productivity per person,97
2008,Portugal,"Index, 2010=100",Real labour productivity per hour worked,97.1
2008,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,98.6
2008,Romania,"Index, 2010=100",Nominal labour productivity per person,
2008,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Romania,"Index, 2010=100",Real labour productivity per person,106
2008,Romania,"Index, 2010=100",Real labour productivity per hour worked,105
2008,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,94.7
2008,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2008,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Slovenia,"Index, 2010=100",Real labour productivity per person,103
2008,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,103.4
2008,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,91.6
2008,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2008,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Slovakia,"Index, 2010=100",Real labour productivity per person,97.2
2008,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,97.8
2008,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,95.1
2008,Finland,"Index, 2010=100",Nominal labour productivity per person,
2008,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Finland,"Index, 2010=100",Real labour productivity per person,102.6
2008,Finland,"Index, 2010=100",Real labour productivity per hour worked,101.6
2008,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,93.5
2008,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2008,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,Sweden,"Index, 2010=100",Real labour productivity per person,98
2008,Sweden,"Index, 2010=100",Real labour productivity per hour worked,99.1
2008,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,97.2
2008,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2008,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2008,United Kingdom,"Index, 2010=100",Real labour productivity per person,101.2
2008,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,100.1
2008,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,93.5
2009,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2009,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2009,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,97.5
2009,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,97.6
2009,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,100.6
2009,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2009,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Belgium,"Index, 2010=100",Real labour productivity per person,98
2009,Belgium,"Index, 2010=100",Real labour productivity per hour worked,97.9
2009,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,100.7
2009,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2009,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Bulgaria,"Index, 2010=100",Real labour productivity per person,94.9
2009,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,94.8
2009,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,95.9
2009,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2009,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Czech Republic,"Index, 2010=100",Real labour productivity per person,96.7
2009,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,97.9
2009,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,100
2009,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2009,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Denmark,"Index, 2010=100",Real labour productivity per person,95.9
2009,Denmark,"Index, 2010=100",Real labour productivity per hour worked,96.2
2009,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,101
2009,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2009,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,96.4
2009,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,97.6
2009,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,101.2
2009,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2009,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Estonia,"Index, 2010=100",Real labour productivity per person,93
2009,Estonia,"Index, 2010=100",Real labour productivity per hour worked,95.1
2009,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,104.8
2009,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2009,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Ireland,"Index, 2010=100",Real labour productivity per person,94
2009,Ireland,"Index, 2010=100",Real labour productivity per hour worked,93.5
2009,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,110.3
2009,Greece,"Index, 2010=100",Nominal labour productivity per person,
2009,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Greece,"Index, 2010=100",Real labour productivity per person,103.1
2009,Greece,"Index, 2010=100",Real labour productivity per hour worked,100
2009,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,99
2009,Spain,"Index, 2010=100",Nominal labour productivity per person,
2009,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Spain,"Index, 2010=100",Real labour productivity per person,98.2
2009,Spain,"Index, 2010=100",Real labour productivity per hour worked,97.7
2009,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,101.6
2009,France,"Index, 2010=100",Nominal labour productivity per person,
2009,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,France,"Index, 2010=100",Real labour productivity per person,98.2
2009,France,"Index, 2010=100",Real labour productivity per hour worked,98.5
2009,France,"Index, 2010=100",Nominal unit labour cost based on persons,99
2009,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2009,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Croatia,"Index, 2010=100",Real labour productivity per person,97.9
2009,Croatia,"Index, 2010=100",Real labour productivity per hour worked,98.6
2009,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,99.9
2009,Italy,"Index, 2010=100",Nominal labour productivity per person,
2009,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Italy,"Index, 2010=100",Real labour productivity per person,97.7
2009,Italy,"Index, 2010=100",Real labour productivity per hour worked,97.8
2009,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,100
2009,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2009,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Cyprus,"Index, 2010=100",Real labour productivity per person,99.2
2009,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,98.4
2009,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,100.2
2009,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2009,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Latvia,"Index, 2010=100",Real labour productivity per person,97
2009,Latvia,"Index, 2010=100",Real labour productivity per hour worked,96.2
2009,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,110.4
2009,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2009,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Lithuania,"Index, 2010=100",Real labour productivity per person,93.2
2009,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,94.2
2009,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,107.5
2009,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2009,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Luxembourg,"Index, 2010=100",Real labour productivity per person,97.1
2009,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,97.1
2009,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,101.1
2009,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2009,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Hungary,"Index, 2010=100",Real labour productivity per person,98.2
2009,Hungary,"Index, 2010=100",Real labour productivity per hour worked,88.9
2009,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,101.2
2009,Malta,"Index, 2010=100",Nominal labour productivity per person,
2009,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Malta,"Index, 2010=100",Real labour productivity per person,98.3
2009,Malta,"Index, 2010=100",Real labour productivity per hour worked,95.6
2009,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,99.8
2009,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2009,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Netherlands,"Index, 2010=100",Real labour productivity per person,97.9
2009,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,97.9
2009,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,101.7
2009,Austria,"Index, 2010=100",Nominal labour productivity per person,
2009,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Austria,"Index, 2010=100",Real labour productivity per person,98.8
2009,Austria,"Index, 2010=100",Real labour productivity per hour worked,98.6
2009,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,100.1
2009,Poland,"Index, 2010=100",Nominal labour productivity per person,
2009,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Poland,"Index, 2010=100",Real labour productivity per person,94
2009,Poland,"Index, 2010=100",Real labour productivity per hour worked,93.7
2009,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,97.7
2009,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2009,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Portugal,"Index, 2010=100",Real labour productivity per person,96.7
2009,Portugal,"Index, 2010=100",Real labour productivity per hour worked,96.9
2009,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,101.3
2009,Romania,"Index, 2010=100",Nominal labour productivity per person,
2009,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Romania,"Index, 2010=100",Real labour productivity per person,100.5
2009,Romania,"Index, 2010=100",Real labour productivity per hour worked,100.1
2009,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,97.7
2009,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2009,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Slovenia,"Index, 2010=100",Real labour productivity per person,96.7
2009,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,96.8
2009,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,99.4
2009,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2009,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Slovakia,"Index, 2010=100",Real labour productivity per person,93.8
2009,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,95.1
2009,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,101.2
2009,Finland,"Index, 2010=100",Nominal labour productivity per person,
2009,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Finland,"Index, 2010=100",Real labour productivity per person,96.4
2009,Finland,"Index, 2010=100",Real labour productivity per hour worked,96.8
2009,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,101.4
2009,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2009,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,Sweden,"Index, 2010=100",Real labour productivity per person,95.3
2009,Sweden,"Index, 2010=100",Real labour productivity per hour worked,96.8
2009,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,102.7
2009,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2009,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2009,United Kingdom,"Index, 2010=100",Real labour productivity per person,98.4
2009,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,97.7
2009,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,98.4
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,100
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,100
2010,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2010,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Belgium,"Index, 2010=100",Real labour productivity per person,100
2010,Belgium,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2010,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Bulgaria,"Index, 2010=100",Real labour productivity per person,100
2010,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2010,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Czech Republic,"Index, 2010=100",Real labour productivity per person,100
2010,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2010,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Denmark,"Index, 2010=100",Real labour productivity per person,100
2010,Denmark,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2010,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,100
2010,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,100
2010,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2010,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Estonia,"Index, 2010=100",Real labour productivity per person,100
2010,Estonia,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2010,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Ireland,"Index, 2010=100",Real labour productivity per person,100
2010,Ireland,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Greece,"Index, 2010=100",Nominal labour productivity per person,
2010,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Greece,"Index, 2010=100",Real labour productivity per person,100
2010,Greece,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Spain,"Index, 2010=100",Nominal labour productivity per person,
2010,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Spain,"Index, 2010=100",Real labour productivity per person,100
2010,Spain,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,France,"Index, 2010=100",Nominal labour productivity per person,
2010,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,France,"Index, 2010=100",Real labour productivity per person,100
2010,France,"Index, 2010=100",Real labour productivity per hour worked,100
2010,France,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2010,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Croatia,"Index, 2010=100",Real labour productivity per person,100
2010,Croatia,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Italy,"Index, 2010=100",Nominal labour productivity per person,
2010,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Italy,"Index, 2010=100",Real labour productivity per person,100
2010,Italy,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2010,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Cyprus,"Index, 2010=100",Real labour productivity per person,100
2010,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2010,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Latvia,"Index, 2010=100",Real labour productivity per person,100
2010,Latvia,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2010,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Lithuania,"Index, 2010=100",Real labour productivity per person,100
2010,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2010,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2010,Luxembourg,"Index, 2010=100",Real labour productivity per person,100
2010,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,100
2010,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,100
2010,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2010,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
