"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CPI","TOT","AGRWTH","Q","1988-Q1",2.132066,
"AUT","CPI","TOT","AGRWTH","Q","1988-Q2",1.740391,
"AUT","CPI","TOT","AGRWTH","Q","1988-Q3",1.920554,
"AUT","CPI","TOT","AGRWTH","Q","1988-Q4",1.87185,
"AUT","CPI","TOT","AGRWTH","Q","1989-Q1",2.278421,
"AUT","CPI","TOT","AGRWTH","Q","1989-Q2",2.601568,
"AUT","CPI","TOT","AGRWTH","Q","1989-Q3",2.598315,
"AUT","CPI","TOT","AGRWTH","Q","1989-Q4",2.79152,
"AUT","CPI","TOT","AGRWTH","Q","1990-Q1",3.05575,
"AUT","CPI","TOT","AGRWTH","Q","1990-Q2",3.03346,
"AUT","CPI","TOT","AGRWTH","Q","1990-Q3",3.285421,
"AUT","CPI","TOT","AGRWTH","Q","1990-Q4",3.666781,
"AUT","CPI","TOT","AGRWTH","Q","1991-Q1",3.395201,
"AUT","CPI","TOT","AGRWTH","Q","1991-Q2",3.4723,
"AUT","CPI","TOT","AGRWTH","Q","1991-Q3",3.49017,
"AUT","CPI","TOT","AGRWTH","Q","1991-Q4",2.995468,
"AUT","CPI","TOT","AGRWTH","Q","1992-Q1",4.028021,
"AUT","CPI","TOT","AGRWTH","Q","1992-Q2",4.072546,
"AUT","CPI","TOT","AGRWTH","Q","1992-Q3",3.906083,
"AUT","CPI","TOT","AGRWTH","Q","1992-Q4",4.078128,
"AUT","CPI","TOT","AGRWTH","Q","1993-Q1",3.882576,
"AUT","CPI","TOT","AGRWTH","Q","1993-Q2",3.704477,
"AUT","CPI","TOT","AGRWTH","Q","1993-Q3",3.451109,
"AUT","CPI","TOT","AGRWTH","Q","1993-Q4",3.495566,
"AUT","CPI","TOT","AGRWTH","Q","1994-Q1",3.089233,
"AUT","CPI","TOT","AGRWTH","Q","1994-Q2",2.938216,
"AUT","CPI","TOT","AGRWTH","Q","1994-Q3",3.028197,
"AUT","CPI","TOT","AGRWTH","Q","1994-Q4",2.759789,
"AUT","CPI","TOT","AGRWTH","Q","1995-Q1",2.466103,
"AUT","CPI","TOT","AGRWTH","Q","1995-Q2",2.53177,
"AUT","CPI","TOT","AGRWTH","Q","1995-Q3",2.1008,
"AUT","CPI","TOT","AGRWTH","Q","1995-Q4",1.880938,
"AUT","CPI","TOT","AGRWTH","Q","1996-Q1",1.697191,
"AUT","CPI","TOT","AGRWTH","Q","1996-Q2",1.592144,
"AUT","CPI","TOT","AGRWTH","Q","1996-Q3",1.915998,
"AUT","CPI","TOT","AGRWTH","Q","1996-Q4",2.236391,
"AUT","CPI","TOT","AGRWTH","Q","1997-Q1",1.904583,
"AUT","CPI","TOT","AGRWTH","Q","1997-Q2",1.689189,
"AUT","CPI","TOT","AGRWTH","Q","1997-Q3",0.3797001,
"AUT","CPI","TOT","AGRWTH","Q","1997-Q4",1.265941,
"AUT","CPI","TOT","AGRWTH","Q","1998-Q1",1.054774,
"AUT","CPI","TOT","AGRWTH","Q","1998-Q2",1.024364,
"AUT","CPI","TOT","AGRWTH","Q","1998-Q3",0.8856909,
"AUT","CPI","TOT","AGRWTH","Q","1998-Q4",0.7261698,
"AUT","CPI","TOT","AGRWTH","Q","1999-Q1",0.4669472,
"AUT","CPI","TOT","AGRWTH","Q","1999-Q2",0.3653968,
"AUT","CPI","TOT","AGRWTH","Q","1999-Q3",0.4663917,
"AUT","CPI","TOT","AGRWTH","Q","1999-Q4",0.9764554,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q1",1.576597,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q2",2.111587,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q3",2.858183,
"AUT","CPI","TOT","AGRWTH","Q","2000-Q4",2.828739,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q1",2.780696,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q2",3.082184,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q3",2.609017,
"AUT","CPI","TOT","AGRWTH","Q","2001-Q4",2.136527,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q1",1.965924,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q2",1.785135,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q3",1.715766,
"AUT","CPI","TOT","AGRWTH","Q","2002-Q4",1.776486,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q1",1.767352,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q2",1.179847,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q3",1.273075,
"AUT","CPI","TOT","AGRWTH","Q","2003-Q4",1.205966,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q1",1.357752,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q2",1.985503,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q3",2.168447,
"AUT","CPI","TOT","AGRWTH","Q","2004-Q4",2.728128,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q1",2.902315,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q2",2.485614,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q3",2.216843,
"AUT","CPI","TOT","AGRWTH","Q","2005-Q4",1.60558,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q1",1.138266,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q2",1.633878,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q3",1.56406,
"AUT","CPI","TOT","AGRWTH","Q","2006-Q4",1.428571,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q1",1.655081,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q2",1.902887,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q3",1.933159,
"AUT","CPI","TOT","AGRWTH","Q","2007-Q4",3.177203,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q1",3.321394,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q2",3.605924,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q3",3.728705,
"AUT","CPI","TOT","AGRWTH","Q","2008-Q4",2.222222,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q1",1.103057,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q2",0.2796768,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q3",0.03098853,
"AUT","CPI","TOT","AGRWTH","Q","2009-Q4",0.621118,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q1",1.402743,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q2",1.952278,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q3",1.796778,
"AUT","CPI","TOT","AGRWTH","Q","2010-Q4",2.098765,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q1",2.873387,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q2",3.314093,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q3",3.53983,
"AUT","CPI","TOT","AGRWTH","Q","2011-Q4",3.413986,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q1",2.585078,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q2",2.222938,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q3",2.349533,
"AUT","CPI","TOT","AGRWTH","Q","2012-Q4",2.784891,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q1",2.488038,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q2",2.143082,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q3",1.823899,
"AUT","CPI","TOT","AGRWTH","Q","2013-Q4",1.557147,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q1",1.587302,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q2",1.758716,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q3",1.667696,
"AUT","CPI","TOT","AGRWTH","Q","2014-Q4",1.41061,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q1",0.8520326,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q2",1.020134,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q3",0.9353611,
"AUT","CPI","TOT","AGRWTH","Q","2015-Q4",0.7786667,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q1",0.9747899,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q2",0.5645965,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q3",0.6993007,
"AUT","CPI","TOT","AGRWTH","Q","2016-Q4",1.328021,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q1",2.030626,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q2",1.948481,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q3",2.149471,
"AUT","CPI","TOT","AGRWTH","Q","2017-Q4",2.195282,
"BEL","CPI","TOT","AGRWTH","Q","1956-Q1",2.19342,
"BEL","CPI","TOT","AGRWTH","Q","1956-Q2",3.744139,
"BEL","CPI","TOT","AGRWTH","Q","1956-Q3",2.495889,
"BEL","CPI","TOT","AGRWTH","Q","1956-Q4",2.852009,
"BEL","CPI","TOT","AGRWTH","Q","1957-Q1",3.388618,
"BEL","CPI","TOT","AGRWTH","Q","1957-Q2",2.93434,
"BEL","CPI","TOT","AGRWTH","Q","1957-Q3",3.275691,
"BEL","CPI","TOT","AGRWTH","Q","1957-Q4",3.074675,
"BEL","CPI","TOT","AGRWTH","Q","1958-Q1",2.226975,
"BEL","CPI","TOT","AGRWTH","Q","1958-Q2",1.975727,
"BEL","CPI","TOT","AGRWTH","Q","1958-Q3",0.7238273,
"BEL","CPI","TOT","AGRWTH","Q","1958-Q4",0.2557702,
"BEL","CPI","TOT","AGRWTH","Q","1959-Q1",0.4553846,
"BEL","CPI","TOT","AGRWTH","Q","1959-Q2",0.7903558,
"BEL","CPI","TOT","AGRWTH","Q","1959-Q3",1.770348,
"BEL","CPI","TOT","AGRWTH","Q","1959-Q4",1.902625,
"BEL","CPI","TOT","AGRWTH","Q","1960-Q1",1.182308,
"BEL","CPI","TOT","AGRWTH","Q","1960-Q2",0.5400622,
"BEL","CPI","TOT","AGRWTH","Q","1960-Q3",-0.2969967,
"BEL","CPI","TOT","AGRWTH","Q","1960-Q4",-0.2141586,
"BEL","CPI","TOT","AGRWTH","Q","1961-Q1",0.3360174,
"BEL","CPI","TOT","AGRWTH","Q","1961-Q2",0.8891991,
"BEL","CPI","TOT","AGRWTH","Q","1961-Q3",1.708259,
"BEL","CPI","TOT","AGRWTH","Q","1961-Q4",1.03984,
"BEL","CPI","TOT","AGRWTH","Q","1962-Q1",0.9714889,
"BEL","CPI","TOT","AGRWTH","Q","1962-Q2",2.301167,
"BEL","CPI","TOT","AGRWTH","Q","1962-Q3",1.108753,
"BEL","CPI","TOT","AGRWTH","Q","1962-Q4",1.238557,
"BEL","CPI","TOT","AGRWTH","Q","1963-Q1",2.309738,
"BEL","CPI","TOT","AGRWTH","Q","1963-Q2",0.7939075,
"BEL","CPI","TOT","AGRWTH","Q","1963-Q3",2.039489,
"BEL","CPI","TOT","AGRWTH","Q","1963-Q4",3.457447,
"BEL","CPI","TOT","AGRWTH","Q","1964-Q1",3.300234,
"BEL","CPI","TOT","AGRWTH","Q","1964-Q2",4.025788,
"BEL","CPI","TOT","AGRWTH","Q","1964-Q3",5.037367,
"BEL","CPI","TOT","AGRWTH","Q","1964-Q4",4.301628,
"BEL","CPI","TOT","AGRWTH","Q","1965-Q1",4.105174,
"BEL","CPI","TOT","AGRWTH","Q","1965-Q2",4.472924,
"BEL","CPI","TOT","AGRWTH","Q","1965-Q3",3.772648,
"BEL","CPI","TOT","AGRWTH","Q","1965-Q4",3.91883,
"BEL","CPI","TOT","AGRWTH","Q","1966-Q1",4.38868,
"BEL","CPI","TOT","AGRWTH","Q","1966-Q2",5.108176,
"BEL","CPI","TOT","AGRWTH","Q","1966-Q3",3.688644,
"BEL","CPI","TOT","AGRWTH","Q","1966-Q4",3.531241,
"BEL","CPI","TOT","AGRWTH","Q","1967-Q1",2.834606,
"BEL","CPI","TOT","AGRWTH","Q","1967-Q2",1.82738,
"BEL","CPI","TOT","AGRWTH","Q","1967-Q3",2.99716,
"BEL","CPI","TOT","AGRWTH","Q","1967-Q4",3.26315,
"BEL","CPI","TOT","AGRWTH","Q","1968-Q1",3.100597,
"BEL","CPI","TOT","AGRWTH","Q","1968-Q2",2.702966,
"BEL","CPI","TOT","AGRWTH","Q","1968-Q3",2.575357,
"BEL","CPI","TOT","AGRWTH","Q","1968-Q4",2.435983,
"BEL","CPI","TOT","AGRWTH","Q","1969-Q1",3.147376,
"BEL","CPI","TOT","AGRWTH","Q","1969-Q2",3.740301,
"BEL","CPI","TOT","AGRWTH","Q","1969-Q3",3.923358,
"BEL","CPI","TOT","AGRWTH","Q","1969-Q4",4.194364,
"BEL","CPI","TOT","AGRWTH","Q","1970-Q1",4.282364,
"BEL","CPI","TOT","AGRWTH","Q","1970-Q2",4.103065,
"BEL","CPI","TOT","AGRWTH","Q","1970-Q3",3.938724,
"BEL","CPI","TOT","AGRWTH","Q","1970-Q4",3.324647,
"BEL","CPI","TOT","AGRWTH","Q","1971-Q1",3.491124,
"BEL","CPI","TOT","AGRWTH","Q","1971-Q2",3.914956,
"BEL","CPI","TOT","AGRWTH","Q","1971-Q3",4.578819,
"BEL","CPI","TOT","AGRWTH","Q","1971-Q4",5.368583,
"BEL","CPI","TOT","AGRWTH","Q","1972-Q1",5.237953,
"BEL","CPI","TOT","AGRWTH","Q","1972-Q2",4.987156,
"BEL","CPI","TOT","AGRWTH","Q","1972-Q3",5.476733,
"BEL","CPI","TOT","AGRWTH","Q","1972-Q4",6.072705,
"BEL","CPI","TOT","AGRWTH","Q","1973-Q1",6.905015,
"BEL","CPI","TOT","AGRWTH","Q","1973-Q2",7.206545,
"BEL","CPI","TOT","AGRWTH","Q","1973-Q3",6.762314,
"BEL","CPI","TOT","AGRWTH","Q","1973-Q4",6.950355,
"BEL","CPI","TOT","AGRWTH","Q","1974-Q1",8.440832,
"BEL","CPI","TOT","AGRWTH","Q","1974-Q2",11.50361,
"BEL","CPI","TOT","AGRWTH","Q","1974-Q3",14.63816,
"BEL","CPI","TOT","AGRWTH","Q","1974-Q4",15.9353,
"BEL","CPI","TOT","AGRWTH","Q","1975-Q1",15.26954,
"BEL","CPI","TOT","AGRWTH","Q","1975-Q2",13.52493,
"BEL","CPI","TOT","AGRWTH","Q","1975-Q3",11.41978,
"BEL","CPI","TOT","AGRWTH","Q","1975-Q4",11.13874,
"BEL","CPI","TOT","AGRWTH","Q","1976-Q1",10.17609,
"BEL","CPI","TOT","AGRWTH","Q","1976-Q2",9.477304,
"BEL","CPI","TOT","AGRWTH","Q","1976-Q3",9.013288,
"BEL","CPI","TOT","AGRWTH","Q","1976-Q4",7.708677,
"BEL","CPI","TOT","AGRWTH","Q","1977-Q1",7.704318,
"BEL","CPI","TOT","AGRWTH","Q","1977-Q2",7.325188,
"BEL","CPI","TOT","AGRWTH","Q","1977-Q3",6.954561,
"BEL","CPI","TOT","AGRWTH","Q","1977-Q4",6.437671,
"BEL","CPI","TOT","AGRWTH","Q","1978-Q1",5.642283,
"BEL","CPI","TOT","AGRWTH","Q","1978-Q2",4.449565,
"BEL","CPI","TOT","AGRWTH","Q","1978-Q3",3.983568,
"BEL","CPI","TOT","AGRWTH","Q","1978-Q4",3.849647,
"BEL","CPI","TOT","AGRWTH","Q","1979-Q1",3.842094,
"BEL","CPI","TOT","AGRWTH","Q","1979-Q2",4.123441,
"BEL","CPI","TOT","AGRWTH","Q","1979-Q3",4.748415,
"BEL","CPI","TOT","AGRWTH","Q","1979-Q4",5.142387,
"BEL","CPI","TOT","AGRWTH","Q","1980-Q1",6.320452,
"BEL","CPI","TOT","AGRWTH","Q","1980-Q2",6.353729,
"BEL","CPI","TOT","AGRWTH","Q","1980-Q3",6.520535,
"BEL","CPI","TOT","AGRWTH","Q","1980-Q4",7.377199,
"BEL","CPI","TOT","AGRWTH","Q","1981-Q1",7.223173,
"BEL","CPI","TOT","AGRWTH","Q","1981-Q2",7.252441,
"BEL","CPI","TOT","AGRWTH","Q","1981-Q3",8.093621,
"BEL","CPI","TOT","AGRWTH","Q","1981-Q4",7.917274,
"BEL","CPI","TOT","AGRWTH","Q","1982-Q1",7.61997,
"BEL","CPI","TOT","AGRWTH","Q","1982-Q2",9.255385,
"BEL","CPI","TOT","AGRWTH","Q","1982-Q3",9.0854,
"BEL","CPI","TOT","AGRWTH","Q","1982-Q4",8.91816,
"BEL","CPI","TOT","AGRWTH","Q","1983-Q1",8.679765,
"BEL","CPI","TOT","AGRWTH","Q","1983-Q2",7.601946,
"BEL","CPI","TOT","AGRWTH","Q","1983-Q3",7.586242,
"BEL","CPI","TOT","AGRWTH","Q","1983-Q4",6.83981,
"BEL","CPI","TOT","AGRWTH","Q","1984-Q1",7.007114,
"BEL","CPI","TOT","AGRWTH","Q","1984-Q2",7.132208,
"BEL","CPI","TOT","AGRWTH","Q","1984-Q3",5.79785,
"BEL","CPI","TOT","AGRWTH","Q","1984-Q4",5.483392,
"BEL","CPI","TOT","AGRWTH","Q","1985-Q1",5.373406,
"BEL","CPI","TOT","AGRWTH","Q","1985-Q2",5.283713,
"BEL","CPI","TOT","AGRWTH","Q","1985-Q3",4.756834,
"BEL","CPI","TOT","AGRWTH","Q","1985-Q4",4.085671,
"BEL","CPI","TOT","AGRWTH","Q","1986-Q1",2.497839,
"BEL","CPI","TOT","AGRWTH","Q","1986-Q2",1.262099,
"BEL","CPI","TOT","AGRWTH","Q","1986-Q3",0.7836327,
"BEL","CPI","TOT","AGRWTH","Q","1986-Q4",0.6591457,
"BEL","CPI","TOT","AGRWTH","Q","1987-Q1",1.054052,
"BEL","CPI","TOT","AGRWTH","Q","1987-Q2",1.595857,
"BEL","CPI","TOT","AGRWTH","Q","1987-Q3",2.004791,
"BEL","CPI","TOT","AGRWTH","Q","1987-Q4",1.557319,
"BEL","CPI","TOT","AGRWTH","Q","1988-Q1",0.9804739,
"BEL","CPI","TOT","AGRWTH","Q","1988-Q2",1.002984,
"BEL","CPI","TOT","AGRWTH","Q","1988-Q3",1.042439,
"BEL","CPI","TOT","AGRWTH","Q","1988-Q4",1.616103,
"BEL","CPI","TOT","AGRWTH","Q","1989-Q1",2.569929,
"BEL","CPI","TOT","AGRWTH","Q","1989-Q2",2.995486,
"BEL","CPI","TOT","AGRWTH","Q","1989-Q3",3.245932,
"BEL","CPI","TOT","AGRWTH","Q","1989-Q4",3.607891,
"BEL","CPI","TOT","AGRWTH","Q","1990-Q1",3.460222,
"BEL","CPI","TOT","AGRWTH","Q","1990-Q2",3.083665,
"BEL","CPI","TOT","AGRWTH","Q","1990-Q3",3.317667,
"BEL","CPI","TOT","AGRWTH","Q","1990-Q4",3.925879,
"BEL","CPI","TOT","AGRWTH","Q","1991-Q1",3.718268,
"BEL","CPI","TOT","AGRWTH","Q","1991-Q2",3.246502,
"BEL","CPI","TOT","AGRWTH","Q","1991-Q3",3.295233,
"BEL","CPI","TOT","AGRWTH","Q","1991-Q4",2.61786,
"BEL","CPI","TOT","AGRWTH","Q","1992-Q1",2.413754,
"BEL","CPI","TOT","AGRWTH","Q","1992-Q2",2.725163,
"BEL","CPI","TOT","AGRWTH","Q","1992-Q3",2.313016,
"BEL","CPI","TOT","AGRWTH","Q","1992-Q4",2.263942,
"BEL","CPI","TOT","AGRWTH","Q","1993-Q1",2.851697,
"BEL","CPI","TOT","AGRWTH","Q","1993-Q2",2.656512,
"BEL","CPI","TOT","AGRWTH","Q","1993-Q3",2.861173,
"BEL","CPI","TOT","AGRWTH","Q","1993-Q4",2.649388,
"BEL","CPI","TOT","AGRWTH","Q","1994-Q1",2.409123,
"BEL","CPI","TOT","AGRWTH","Q","1994-Q2",2.573569,
"BEL","CPI","TOT","AGRWTH","Q","1994-Q3",2.538946,
"BEL","CPI","TOT","AGRWTH","Q","1994-Q4",1.991864,
"BEL","CPI","TOT","AGRWTH","Q","1995-Q1",1.813057,
"BEL","CPI","TOT","AGRWTH","Q","1995-Q2",1.456949,
"BEL","CPI","TOT","AGRWTH","Q","1995-Q3",1.224322,
"BEL","CPI","TOT","AGRWTH","Q","1995-Q4",1.382203,
"BEL","CPI","TOT","AGRWTH","Q","1996-Q1",1.95996,
"BEL","CPI","TOT","AGRWTH","Q","1996-Q2",1.92884,
"BEL","CPI","TOT","AGRWTH","Q","1996-Q3",1.951808,
"BEL","CPI","TOT","AGRWTH","Q","1996-Q4",2.465859,
"BEL","CPI","TOT","AGRWTH","Q","1997-Q1",1.924165,
"BEL","CPI","TOT","AGRWTH","Q","1997-Q2",1.525352,
"BEL","CPI","TOT","AGRWTH","Q","1997-Q3",1.781206,
"BEL","CPI","TOT","AGRWTH","Q","1997-Q4",1.285156,
"BEL","CPI","TOT","AGRWTH","Q","1998-Q1",0.7218212,
"BEL","CPI","TOT","AGRWTH","Q","1998-Q2",1.646186,
"BEL","CPI","TOT","AGRWTH","Q","1998-Q3",0.7624822,
"BEL","CPI","TOT","AGRWTH","Q","1998-Q4",0.6712027,
"BEL","CPI","TOT","AGRWTH","Q","1999-Q1",1.056597,
"BEL","CPI","TOT","AGRWTH","Q","1999-Q2",0.9215329,
"BEL","CPI","TOT","AGRWTH","Q","1999-Q3",0.9162602,
"BEL","CPI","TOT","AGRWTH","Q","1999-Q4",1.589186,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q1",1.986544,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q2",2.318959,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q3",3.012919,
"BEL","CPI","TOT","AGRWTH","Q","2000-Q4",2.854446,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q1",2.184087,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q2",2.946764,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q3",2.525762,
"BEL","CPI","TOT","AGRWTH","Q","2001-Q4",2.220183,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q1",2.735005,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q2",1.343232,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q3",1.265985,
"BEL","CPI","TOT","AGRWTH","Q","2002-Q4",1.257001,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q1",1.570992,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q2",1.376244,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q3",1.68518,
"BEL","CPI","TOT","AGRWTH","Q","2003-Q4",1.722755,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q1",1.32514,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q2",2.259816,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q3",2.234591,
"BEL","CPI","TOT","AGRWTH","Q","2004-Q4",2.565273,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q1",2.632122,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q2",2.716392,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q3",3.136426,
"BEL","CPI","TOT","AGRWTH","Q","2005-Q4",2.638715,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q1",2.234996,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q2",2.004295,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q3",1.48901,
"BEL","CPI","TOT","AGRWTH","Q","2006-Q4",1.447104,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q1",1.749695,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q2",1.450292,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q3",1.331315,
"BEL","CPI","TOT","AGRWTH","Q","2007-Q4",2.759639,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q1",3.829508,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q2",5.057259,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q3",5.58854,
"BEL","CPI","TOT","AGRWTH","Q","2008-Q4",3.491187,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q1",1.618966,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q2",-0.2962909,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q3",-1.218893,
"BEL","CPI","TOT","AGRWTH","Q","2009-Q4",-0.2777676,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q1",0.9888661,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q2",2.175588,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q3",2.600073,
"BEL","CPI","TOT","AGRWTH","Q","2010-Q4",2.994319,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q1",3.376369,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q2",3.479354,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q3",3.636624,
"BEL","CPI","TOT","AGRWTH","Q","2011-Q4",3.633193,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q1",3.557271,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q2",2.748187,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q3",2.642122,
"BEL","CPI","TOT","AGRWTH","Q","2012-Q4",2.424201,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q1",1.25343,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q2",1.259667,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q3",1.13732,
"BEL","CPI","TOT","AGRWTH","Q","2013-Q4",0.8045861,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q1",1.000368,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q2",0.416889,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q3",0.07984829,
"BEL","CPI","TOT","AGRWTH","Q","2014-Q4",-0.1330274,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q1",-0.4803233,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q2",0.4915474,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q3",0.8078189,
"BEL","CPI","TOT","AGRWTH","Q","2015-Q4",1.431949,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q1",1.790767,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q2",2.131738,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q3",2.100646,
"BEL","CPI","TOT","AGRWTH","Q","2016-Q4",1.871368,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q1",2.632353,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q2",1.912498,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q3",1.895934,
"BEL","CPI","TOT","AGRWTH","Q","2017-Q4",2.069032,
"CAN","CPI","TOT","AGRWTH","Q","1950-Q1",0.8264463,
"CAN","CPI","TOT","AGRWTH","Q","1950-Q2",1.652893,
"CAN","CPI","TOT","AGRWTH","Q","1950-Q3",3.013699,
"CAN","CPI","TOT","AGRWTH","Q","1950-Q4",5.163043,
"CAN","CPI","TOT","AGRWTH","Q","1951-Q1",8.469945,
"CAN","CPI","TOT","AGRWTH","Q","1951-Q2",11.38211,
"CAN","CPI","TOT","AGRWTH","Q","1951-Q3",11.70213,
"CAN","CPI","TOT","AGRWTH","Q","1951-Q4",10.59432,
"CAN","CPI","TOT","AGRWTH","Q","1952-Q1",8.060453,
"CAN","CPI","TOT","AGRWTH","Q","1952-Q2",3.163017,
"CAN","CPI","TOT","AGRWTH","Q","1952-Q3",0.7142857,
"CAN","CPI","TOT","AGRWTH","Q","1952-Q4",-1.168224,
"CAN","CPI","TOT","AGRWTH","Q","1953-Q1",-2.097902,
"CAN","CPI","TOT","AGRWTH","Q","1953-Q2",-1.650943,
"CAN","CPI","TOT","AGRWTH","Q","1953-Q3",-0.4728132,
"CAN","CPI","TOT","AGRWTH","Q","1953-Q4",0.2364066,
"CAN","CPI","TOT","AGRWTH","Q","1954-Q1",0.4761905,
