TIME,GEO,UNIT,NA_ITEM,Value
2011,Czech Republic,Euro,Compensation per employee,15635.5
2011,Czech Republic,Euro,Compensation of employees per hour worked,9
2011,Czech Republic,Euro,Nominal labour productivity per person,
2011,Czech Republic,Euro,Nominal labour productivity per hour worked,
2011,Czech Republic,Euro,Real labour productivity per person,
2011,Czech Republic,Euro,Real labour productivity per hour worked,
2011,Czech Republic,Euro,Nominal unit labour cost based on persons,
2011,Czech Republic,Euro,Nominal unit labour cost based on hours worked,
2011,Czech Republic,Purchasing power standard (PPS),Compensation per employee,21730
2011,Czech Republic,Purchasing power standard (PPS),Compensation of employees per hour worked,12.5
2011,Czech Republic,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Czech Republic,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Czech Republic,Purchasing power standard (PPS),Real labour productivity per person,
2011,Czech Republic,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Czech Republic,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Czech Republic,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Czech Republic,"Index, 2010=100",Compensation per employee,
2011,Czech Republic,"Index, 2010=100",Compensation of employees per hour worked,
2011,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2011,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Czech Republic,"Index, 2010=100",Real labour productivity per person,102.1
2011,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,101.7
2011,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,100.7
2011,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on hours worked,100.5
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,77.4
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,71
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Czech Republic,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Denmark,Euro,Compensation per employee,49833.9
2011,Denmark,Euro,Compensation of employees per hour worked,35.3
2011,Denmark,Euro,Nominal labour productivity per person,
2011,Denmark,Euro,Nominal labour productivity per hour worked,
2011,Denmark,Euro,Real labour productivity per person,
2011,Denmark,Euro,Real labour productivity per hour worked,
2011,Denmark,Euro,Nominal unit labour cost based on persons,
2011,Denmark,Euro,Nominal unit labour cost based on hours worked,
2011,Denmark,Purchasing power standard (PPS),Compensation per employee,37507.6
2011,Denmark,Purchasing power standard (PPS),Compensation of employees per hour worked,26.5
2011,Denmark,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Denmark,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Denmark,Purchasing power standard (PPS),Real labour productivity per person,
2011,Denmark,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Denmark,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Denmark,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Denmark,"Index, 2010=100",Compensation per employee,
2011,Denmark,"Index, 2010=100",Compensation of employees per hour worked,
2011,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2011,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Denmark,"Index, 2010=100",Real labour productivity per person,101.4
2011,Denmark,"Index, 2010=100",Real labour productivity per hour worked,100.3
2011,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,100
2011,Denmark,"Index, 2010=100",Nominal unit labour cost based on hours worked,100
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,114.7
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,132.1
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Denmark,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Germany (until 1990 former territory of the FRG),Euro,Compensation per employee,36128.8
2011,Germany (until 1990 former territory of the FRG),Euro,Compensation of employees per hour worked,27.5
2011,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),Euro,Nominal labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),Euro,Real labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),Euro,Real labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),Euro,Nominal unit labour cost based on persons,
2011,Germany (until 1990 former territory of the FRG),Euro,Nominal unit labour cost based on hours worked,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation per employee,34549.3
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Compensation of employees per hour worked,26.3
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Real labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Compensation per employee,
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Compensation of employees per hour worked,
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,102.3
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,102.1
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,100.7
2011,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on hours worked,100.5
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,106.5
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,126.6
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Germany (until 1990 former territory of the FRG),"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Estonia,Euro,Compensation per employee,14000.3
2011,Estonia,Euro,Compensation of employees per hour worked,7.3
2011,Estonia,Euro,Nominal labour productivity per person,
2011,Estonia,Euro,Nominal labour productivity per hour worked,
2011,Estonia,Euro,Real labour productivity per person,
2011,Estonia,Euro,Real labour productivity per hour worked,
2011,Estonia,Euro,Nominal unit labour cost based on persons,
2011,Estonia,Euro,Nominal unit labour cost based on hours worked,
2011,Estonia,Purchasing power standard (PPS),Compensation per employee,20640.7
2011,Estonia,Purchasing power standard (PPS),Compensation of employees per hour worked,10.8
2011,Estonia,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Estonia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Estonia,Purchasing power standard (PPS),Real labour productivity per person,
2011,Estonia,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Estonia,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Estonia,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Estonia,"Index, 2010=100",Compensation per employee,
2011,Estonia,"Index, 2010=100",Compensation of employees per hour worked,
2011,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2011,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Estonia,"Index, 2010=100",Real labour productivity per person,101
2011,Estonia,"Index, 2010=100",Real labour productivity per hour worked,98.7
2011,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,99.8
2011,Estonia,"Index, 2010=100",Nominal unit labour cost based on hours worked,99.9
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,72.1
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,62.2
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Estonia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Ireland,Euro,Compensation per employee,44307
2011,Ireland,Euro,Compensation of employees per hour worked,27
2011,Ireland,Euro,Nominal labour productivity per person,
2011,Ireland,Euro,Nominal labour productivity per hour worked,
2011,Ireland,Euro,Real labour productivity per person,
2011,Ireland,Euro,Real labour productivity per hour worked,
2011,Ireland,Euro,Nominal unit labour cost based on persons,
2011,Ireland,Euro,Nominal unit labour cost based on hours worked,
2011,Ireland,Purchasing power standard (PPS),Compensation per employee,40190.3
2011,Ireland,Purchasing power standard (PPS),Compensation of employees per hour worked,24.5
2011,Ireland,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Ireland,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Ireland,Purchasing power standard (PPS),Real labour productivity per person,
2011,Ireland,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Ireland,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Ireland,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Ireland,"Index, 2010=100",Compensation per employee,
2011,Ireland,"Index, 2010=100",Compensation of employees per hour worked,
2011,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2011,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Ireland,"Index, 2010=100",Real labour productivity per person,100.5
2011,Ireland,"Index, 2010=100",Real labour productivity per hour worked,106.4
2011,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,99.9
2011,Ireland,"Index, 2010=100",Nominal unit labour cost based on hours worked,101
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,143.6
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,139.7
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Ireland,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Greece,Euro,Compensation per employee,25091
2011,Greece,Euro,Compensation of employees per hour worked,12.9
2011,Greece,Euro,Nominal labour productivity per person,
2011,Greece,Euro,Nominal labour productivity per hour worked,
2011,Greece,Euro,Real labour productivity per person,
2011,Greece,Euro,Real labour productivity per hour worked,
2011,Greece,Euro,Nominal unit labour cost based on persons,
2011,Greece,Euro,Nominal unit labour cost based on hours worked,
2011,Greece,Purchasing power standard (PPS),Compensation per employee,26536.8
2011,Greece,Purchasing power standard (PPS),Compensation of employees per hour worked,13.7
2011,Greece,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Greece,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Greece,Purchasing power standard (PPS),Real labour productivity per person,
2011,Greece,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Greece,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Greece,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Greece,"Index, 2010=100",Compensation per employee,
2011,Greece,"Index, 2010=100",Compensation of employees per hour worked,
2011,Greece,"Index, 2010=100",Nominal labour productivity per person,
2011,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Greece,"Index, 2010=100",Real labour productivity per person,97.6
2011,Greece,"Index, 2010=100",Real labour productivity per hour worked,96.7
2011,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,98.6
2011,Greece,"Index, 2010=100",Nominal unit labour cost based on hours worked,99.7
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,85.6
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,69.5
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Greece,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Spain,Euro,Compensation per employee,31990.2
2011,Spain,Euro,Compensation of employees per hour worked,19.2
2011,Spain,Euro,Nominal labour productivity per person,
2011,Spain,Euro,Nominal labour productivity per hour worked,
2011,Spain,Euro,Real labour productivity per person,
2011,Spain,Euro,Real labour productivity per hour worked,
2011,Spain,Euro,Nominal unit labour cost based on persons,
2011,Spain,Euro,Nominal unit labour cost based on hours worked,
2011,Spain,Purchasing power standard (PPS),Compensation per employee,33787.8
2011,Spain,Purchasing power standard (PPS),Compensation of employees per hour worked,20.2
2011,Spain,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Spain,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Spain,Purchasing power standard (PPS),Real labour productivity per person,
2011,Spain,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Spain,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Spain,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Spain,"Index, 2010=100",Compensation per employee,
2011,Spain,"Index, 2010=100",Compensation of employees per hour worked,
2011,Spain,"Index, 2010=100",Nominal labour productivity per person,
2011,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Spain,"Index, 2010=100",Real labour productivity per person,101.7
2011,Spain,"Index, 2010=100",Real labour productivity per hour worked,101.4
2011,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,99
2011,Spain,"Index, 2010=100",Nominal unit labour cost based on hours worked,99.1
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,101.3
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,97.8
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Spain,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,France,Euro,Compensation per employee,43613.7
2011,France,Euro,Compensation of employees per hour worked,29.9
2011,France,Euro,Nominal labour productivity per person,
2011,France,Euro,Nominal labour productivity per hour worked,
2011,France,Euro,Real labour productivity per person,
2011,France,Euro,Real labour productivity per hour worked,
2011,France,Euro,Nominal unit labour cost based on persons,
2011,France,Euro,Nominal unit labour cost based on hours worked,
2011,France,Purchasing power standard (PPS),Compensation per employee,39098.6
2011,France,Purchasing power standard (PPS),Compensation of employees per hour worked,26.8
2011,France,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,France,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,France,Purchasing power standard (PPS),Real labour productivity per person,
2011,France,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,France,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,France,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,France,"Index, 2010=100",Compensation per employee,
2011,France,"Index, 2010=100",Compensation of employees per hour worked,
2011,France,"Index, 2010=100",Nominal labour productivity per person,
2011,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,France,"Index, 2010=100",Real labour productivity per person,101.3
2011,France,"Index, 2010=100",Real labour productivity per hour worked,100.8
2011,France,"Index, 2010=100",Nominal unit labour cost based on persons,101
2011,France,"Index, 2010=100",Nominal unit labour cost based on hours worked,100.9
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,116.7
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,125.9
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,France,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Croatia,Euro,Compensation per employee,16899.1
2011,Croatia,Euro,Compensation of employees per hour worked,8.5
2011,Croatia,Euro,Nominal labour productivity per person,
2011,Croatia,Euro,Nominal labour productivity per hour worked,
2011,Croatia,Euro,Real labour productivity per person,
2011,Croatia,Euro,Real labour productivity per hour worked,
2011,Croatia,Euro,Nominal unit labour cost based on persons,
2011,Croatia,Euro,Nominal unit labour cost based on hours worked,
2011,Croatia,Purchasing power standard (PPS),Compensation per employee,25267.5
2011,Croatia,Purchasing power standard (PPS),Compensation of employees per hour worked,12.8
2011,Croatia,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Croatia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Croatia,Purchasing power standard (PPS),Real labour productivity per person,
2011,Croatia,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Croatia,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Croatia,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Croatia,"Index, 2010=100",Compensation per employee,
2011,Croatia,"Index, 2010=100",Compensation of employees per hour worked,
2011,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2011,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Croatia,"Index, 2010=100",Real labour productivity per person,103.7
2011,Croatia,"Index, 2010=100",Real labour productivity per hour worked,103.9
2011,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,100.6
2011,Croatia,"Index, 2010=100",Nominal unit labour cost based on hours worked,100.6
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,70.1
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,59.8
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Croatia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Italy,Euro,Compensation per employee,35357
2011,Italy,Euro,Compensation of employees per hour worked,21.9
2011,Italy,Euro,Nominal labour productivity per person,
2011,Italy,Euro,Nominal labour productivity per hour worked,
2011,Italy,Euro,Real labour productivity per person,
2011,Italy,Euro,Real labour productivity per hour worked,
2011,Italy,Euro,Nominal unit labour cost based on persons,
2011,Italy,Euro,Nominal unit labour cost based on hours worked,
2011,Italy,Purchasing power standard (PPS),Compensation per employee,35150.7
2011,Italy,Purchasing power standard (PPS),Compensation of employees per hour worked,21.8
2011,Italy,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Italy,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Italy,Purchasing power standard (PPS),Real labour productivity per person,
2011,Italy,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Italy,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Italy,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Italy,"Index, 2010=100",Compensation per employee,
2011,Italy,"Index, 2010=100",Compensation of employees per hour worked,
2011,Italy,"Index, 2010=100",Nominal labour productivity per person,
2011,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Italy,"Index, 2010=100",Real labour productivity per person,100.3
2011,Italy,"Index, 2010=100",Real labour productivity per hour worked,100.5
2011,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,100.7
2011,Italy,"Index, 2010=100",Nominal unit labour cost based on hours worked,100.5
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,112.2
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,104.8
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Italy,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Cyprus,Euro,Compensation per employee,26507.3
2011,Cyprus,Euro,Compensation of employees per hour worked,15.1
2011,Cyprus,Euro,Nominal labour productivity per person,
2011,Cyprus,Euro,Nominal labour productivity per hour worked,
2011,Cyprus,Euro,Real labour productivity per person,
2011,Cyprus,Euro,Real labour productivity per hour worked,
2011,Cyprus,Euro,Nominal unit labour cost based on persons,
2011,Cyprus,Euro,Nominal unit labour cost based on hours worked,
2011,Cyprus,Purchasing power standard (PPS),Compensation per employee,28618.2
2011,Cyprus,Purchasing power standard (PPS),Compensation of employees per hour worked,16.4
2011,Cyprus,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Cyprus,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Cyprus,Purchasing power standard (PPS),Real labour productivity per person,
2011,Cyprus,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Cyprus,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Cyprus,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Cyprus,"Index, 2010=100",Compensation per employee,
2011,Cyprus,"Index, 2010=100",Compensation of employees per hour worked,
2011,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2011,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Cyprus,"Index, 2010=100",Real labour productivity per person,100.3
2011,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,101.1
2011,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,101.8
2011,Cyprus,"Index, 2010=100",Nominal unit labour cost based on hours worked,101.3
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,89.9
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,80.9
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Cyprus,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Latvia,Euro,Compensation per employee,10533.9
2011,Latvia,Euro,Compensation of employees per hour worked,5.4
2011,Latvia,Euro,Nominal labour productivity per person,
2011,Latvia,Euro,Nominal labour productivity per hour worked,
2011,Latvia,Euro,Real labour productivity per person,
2011,Latvia,Euro,Real labour productivity per hour worked,
2011,Latvia,Euro,Nominal unit labour cost based on persons,
2011,Latvia,Euro,Nominal unit labour cost based on hours worked,
2011,Latvia,Purchasing power standard (PPS),Compensation per employee,16017.4
2011,Latvia,Purchasing power standard (PPS),Compensation of employees per hour worked,8.3
2011,Latvia,Purchasing power standard (PPS),Nominal labour productivity per person,
2011,Latvia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,
2011,Latvia,Purchasing power standard (PPS),Real labour productivity per person,
2011,Latvia,Purchasing power standard (PPS),Real labour productivity per hour worked,
2011,Latvia,Purchasing power standard (PPS),Nominal unit labour cost based on persons,
2011,Latvia,Purchasing power standard (PPS),Nominal unit labour cost based on hours worked,
2011,Latvia,"Index, 2010=100",Compensation per employee,
2011,Latvia,"Index, 2010=100",Compensation of employees per hour worked,
2011,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2011,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2011,Latvia,"Index, 2010=100",Real labour productivity per person,104.8
2011,Latvia,"Index, 2010=100",Real labour productivity per hour worked,103.9
2011,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,97.7
2011,Latvia,"Index, 2010=100",Nominal unit labour cost based on hours worked,97.9
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Compensation per employee,
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Compensation of employees per hour worked,
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per person,61.5
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Nominal labour productivity per hour worked,52.1
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per person,
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Real labour productivity per hour worked,
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on persons,
2011,Latvia,"Percentage of EU28 total (based on million PPS), current prices",Nominal unit labour cost based on hours worked,
2011,Lithuania,Euro,Compensation per employee,10979.1
2011,Lithuania,Euro,Compensation of employees per hour worked,5.9
2011,Lithuania,Euro,Nominal labour productivity per person,
